rt	smiles	inchikey
1.8363166833333333	C[C@@H](CC12SCC=N1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	MCUKVQRALOEREH-GSMWIYFSSA-N
1.8484666166666666	COc(c(OC)c1)cc(C=C2)c1OC2=O	GUAFOGOEJLSQBT-UHFFFAOYSA-N
1.8565666166666666	C[C@@H](CC12SCC=N1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	MCUKVQRALOEREH-GSMWIYFSSA-N
1.8680000333333333	C[C@@H](CC1(C2=O)SCCN1)OC2O[C@@H](CC(CCC(C1CC[C@@]2(C)[C@@H](CC3)C(CO4)=CC4=O)[C@@]23O)[C@]1(C1)C=O)[C@H]1O	KWTRLMPYWLFXTD-XZFMUOORSA-N
1.8689333666666668	COc(c(OC)c1)cc(C=C2)c1OC2=O	GUAFOGOEJLSQBT-UHFFFAOYSA-N
1.8757499666666668	COc(c(OC)c1)cc(C=C2)c1OC2=O	GUAFOGOEJLSQBT-UHFFFAOYSA-N
1.88451665	C[C@@H](CC1(C2=O)SCCN1)OC2O[C@@H](CC(CCC(C1CC[C@@]2(C)[C@@H](CC3)C(CO4)=CC4=O)[C@@]23O)[C@]1(C1)C=O)[C@H]1O	KWTRLMPYWLFXTD-XZFMUOORSA-N
1.8905832999999999	C[C@@H](CC1(C2=O)SCCN1)OC2O[C@@H](CC(CCC(C1CC[C@@]2(C)[C@@H](CC3)C(CO4)=CC4=O)[C@@]23O)[C@]1(C1)C=O)[C@H]1O	KWTRLMPYWLFXTD-XZFMUOORSA-N
1.8923833166666666	C[C@@H](CC1(C2=O)SCCN1)OC2O[C@@H](CC(CCC(C1CC[C@@]2(C)[C@@H](CC3)C(CO4)=CC4=O)[C@@]23O)[C@]1(C1)C=O)[C@H]1O	KWTRLMPYWLFXTD-XZFMUOORSA-N
2.0638333666666666	COc1c(CCC(c(cc2)ccc2O)c(c(O)c2)cc(CCC(c(cc3)ccc3O)=O)c2O)ccc(O)c1	SFIYEXDIBBOYMW-UHFFFAOYSA-N
2.0781833666666665	COc1c(CCC(c(cc2)ccc2O)c(c(O)c2)cc(CCC(c(cc3)ccc3O)=O)c2O)ccc(O)c1	SFIYEXDIBBOYMW-UHFFFAOYSA-N
2.094933316666667	COc1c(CCC(c(cc2)ccc2O)c(c(O)c2)cc(CCC(c(cc3)ccc3O)=O)c2O)ccc(O)c1	SFIYEXDIBBOYMW-UHFFFAOYSA-N
2.099333316666667	COc1c(CCC(c(cc2)ccc2O)c(c(O)c2)cc(CCC(c(cc3)ccc3O)=O)c2O)ccc(O)c1	SFIYEXDIBBOYMW-UHFFFAOYSA-N
2.1701833166666664	COc(ccc(C(Oc(c(C1=O)c2O)cc(O)c2OC)=C1OC)c1)c1O	BZXULYMZYPRZOG-UHFFFAOYSA-N
